volumn	time
1153	147.6
1133	220.02
1212	177.44
1122	82.57
1143	113.82
1124	219.07
1178	180.57
1143	183.84
1113	115.61
1102	77.95
1043	155.25
1103	116.63
1009	118.42
1060	116.08
1042	119.54
1090	150.76
1031	236.82
1071	154.97
974	243.89
1026	200.88
1090	188.83
977	164.55
1024	121.68
1011	79.4
1091	76.8
1032	195.92
1043	118.66
997	161.56
995	117.76
1063	189.6
1111	77.97
1124	113.4
1140	112.35
1078	187.54
1097	76.67
1046	114.96
1056	81.03
1028	118.95
1067	78.47
1030	119.35
1142	216.75
1081	78.97
1015	79.02
1077	150.68
1103	114.3
1038	77.68
1035	196.34
994	119.89
1065	114.97
1119	184.02
1120	3689.02
1043	157.14
1089	117.56
1087	118.88
1130	190.34
976	204.98
1007	159.8
1127	114.85
1079	117.58
1126	77.99
1048	155.38
1085	150.79
1087	153.69
1101	153.83
1058	80.71
1034	116.02
1024	156.68
1057	80.95
1105	257.13
1134	152.77
1164	180.23
1139	188.28
1114	85.33
1092	85.27
1119	159.13
1065	197.65
1041	161.24
1088	115.66
1091	150.85
1030	119.58
1072	152.03
996	159.33
1058	114.02
1071	115.78
995	121
1079	116.86
1104	80.88
1092	152.22
1112	77.28
1015	79.73
1021	80.33
1038	117.47
1004	275.66
1019	118.1
1063	78.55
1032	79.88
1022	158.3
931	166.49
1066	160.06
964	76.95
993	119.73
1047	81.87
1069	79.08
1071	301.61
979	203.9
1006	78.07
1010	122.19
964	121.57
950	162.68
1014	116.9
1018	79.89
1028	159.28
990	117.94
1008	116.6
977	240.36
1028	157.96
995	240.37
941	80.57
904	80.76
1009	79.08
934	121.87
987	160.52
1030	81.93
1061	117.24
1007	118.04
1061	191
983	159.74
1009	118.95
1067	155.69
1073	114.65
1017	117.25
1022	80.07
1091	226.58
1026	186.2
1091	151.06
1080	121.16
1094	155.35
1141	150.18
1124	185.98
1101	258.24
1136	79.02
1064	80.44
1129	112.71
1072	153.53
1083	152.91
1108	148.54
1086	154.15
1118	114.16
1139	148.98
1141	184.18
1194	111.74
1205	113.02
1198	113.61
1120	113.45
1107	152.49
1173	113.87
1169	111.51
1214	79.46
1161	181.09
1218	76.46
1200	142.96
1117	114
1218	144.92
1245	141.56
1145	147.29
1267	107.63
1219	175.95
1180	179.82
1155	145.52
1176	145.1
1195	3461.9
1285	78.85
1164	144.48
1178	112.84
1176	77.54
1203	174.57
1252	147.03
1251	108.63
1203	112.62
1187	111.45
1157	114.33
1180	215.93
1200	180.99
1178	147.12
1174	178.61
1200	146.91
1096	188.55
1171	76.5
1163	183.09
1172	215.48
1136	149.89
1098	150.24
1204	80.57
1215	112.52
1169	180.13
1184	78.54
1212	111.03
1207	110.71
1253	76.95
1126	79.08
1183	111.92
1207	111.76
1176	76.7
1155	217
1246	80.08
1197	109.76
1190	142.53
1193	75.98
1269	109.77
1195	110.17
1149	146.49
1205	111.41
1167	80.67
1293	110.2
1251	143.01
1164	78.9
1211	110.56
1241	108.58
1237	175.07
1302	232.91
1163	80.5
1248	132.95
1290	175.87
1167	111.47
1208	75.85
1203	144.01
1139	80.05
1212	110.19
1195	177.67
1214	110.49
1107	7378.07
1213	82.06
1248	110.01
1259	208.67
1249	176.36
1180	116.7
1223	174.01
1116	113.81
1128	113.77
1216	143.27
1123	78.02
1224	110.71
1306	172.26
1284	297
1285	138.54
1218	79.98
1226	145.1
1247	110.17
1182	142.85
1295	171.68
1262	142.11
1269	171.61
1326	108.17
1304	200.76
1317	106.91
1297	77.38
1334	105.79
1277	138.39
1376	80.47
1287	203.25
1292	171.25
1259	109.44
1236	207.31
1263	111.19
1223	141.46
1269	74.83
1274	145.05
1258	111.45
1272	77.95
1231	107.82
1287	141.34
1242	82.74
1268	76.46
1250	111.35
1315	137.69
1323	138.59
1259	140.78
1395	105.51
1330	167.29
1295	107.91
1333	228.42
1271	78.26
1284	143.86
1256	111.37
1276	146.57
1258	108.56
1283	81.43
1284	143.43
1271	180.48
1321	259.67
1243	77.57
1229	110.58
1309	79.3
1249	142.68
1268	78.54
1261	173.29
1154	110.12
1295	109.06
1335	138.14
1269	111.08
1355	194.22
1308	199.01
1364	108.87
1312	79.99
1291	107.11
1292	109.49
1247	173.73
1282	108.94
1228	108.34
1332	138.68
1279	169.28
1338	107.22
1326	106.77
1207	111.08
1207	77.95
1314	74.61
1261	175.52
1344	105.34
1283	199.85
1269	202.47
1268	108.63
1210	242.72
1277	105.63
1254	144.18
1240	143.88
1307	106.93
1286	110.65
1309	207.12
1296	110.61
1316	108.3
1239	141.75
1307	199.11
1218	140.93
1290	235.83
1260	141.86
1279	200.37
1197	143.25
1252	77
1247	139.43
1248	141.06
1194	177.31
1188	212.57
1165	79.54
1184	144.36
1222	241.85
1164	111.27
1212	111.5
1276	141.53
1238	144.54
1181	111.83
1153	3582.08
1193	181.61
1164	147.75
1253	109.09
1198	143.92
1140	113.78
1253	141.92
1195	112.56
1228	74.87
1289	107.67
1165	110.6
1236	143.66
1286	135.73
1238	110.85
1295	110.37
1274	108.27
1311	137.75
1226	75.54
1255	109.2
1199	145.62
1198	111.11
1152	180.46
1187	109.28
1270	108.76
1155	79.27
1138	109.39
1293	106.82
1281	110.84
1242	78.64
1220	142.23
1239	110
1223	114.33
1290	109.63
1249	142.47
1202	145.03
1246	107.5
1239	143.51
1258	139.93
1233	172.15
1300	71.74
1290	74.27
1340	102.71
1332	75.18
1331	107.47
1297	138.46
1223	141.24
1195	111
1185	143.92
1238	138.79
1238	270.21
1199	75.14
1250	138.08
1251	143.9
1214	77.61
1219	178.09
1208	76.99
1192	111.54
1158	78.23
1216	112.74
1167	80.57
1153	3579.85
1122	152.94
1194	186.24
1104	79.25
1129	122.86
1155	113.95
1114	150
1141	150.34
1178	150.16
1185	178.84
1149	110.63
1128	148.78
1180	111.89
1241	114.01
1201	144.66
1169	115.06
1126	76.45
1029	114.6
1136	80.54
1136	149.58
1160	115.6
1129	117.07
1123	114.63
1147	109.75
1138	147.18
1214	178.98
1057	151.76
1178	108.8
1055	77.4
1054	151.94
1056	192.8
1128	116.23
1050	82.27
1020	120.76
1046	117.3
1034	198.47
997	120.03
1026	78.02
1024	118.66
1045	118.25
1037	81.05
1039	158.16
1047	116.61
1101	151.3
1108	226.02
996	120.68
1021	159.54
1038	79.04
1038	194.79
1012	121.01
1084	80.79
994	117.32
1031	117.58
1020	75.14
972	159.59
973	78.55
949	205.41
1043	119.84
984	125.09
1031	161.71
1004	8132.98
960	123.89
1042	196.94
977	122.22
972	160.81
999	160.58
961	79.01
1002	121.97
948	78.36
898	171.19
966	122.09
1004	158.55
993	79.46
1002	118.45
1021	159.64
1004	204.55
988	116.41
943	78.46
899	122.23
1079	78.64
960	121.07
908	126.94
955	124.81
973	86.35
885	169.34
905	124.51
888	125.62
967	167.15
974	78.18
942	78.46
924	126.04
902	168.08
871	126.68
879	80.7
858	77.71
914	77.24
914	78.69
871	124.78
878	172.52
902	123.31
934	170.14
937	84.93
892	82.74
963	82
886	127.61
910	212.74
922	121.77
878	82.13
785	133.59
784	79.06
770	236.19
775	134.83
721	193.67
881	130.73
840	176.61
782	284.15
784	81.99
788	138.58
851	128.24
773	82.74
824	4982.41
782	133.91
769	136.82
771	137.6
752	83.75
796	132.61
753	137.52
791	81.24
802	81.07
732	85.69
749	154.48
702	85.54
773	85.09
763	87.47
791	85.74
796	84.63
778	130.95
730	197.33
679	145.93
670	260.3
716	251.82
666	203.22
698	81.85
695	200.74
643	272.19
663	143.09
594	83.54
594	90.92
605	215.5
645	81.27
640	144.6
588	151.25
606	213.64
602	149.8
618	216.19
660	83.67
673	139.26
625	278.73
648	144.16
608	82.8
641	210.15
684	146.88
598	155.54
628	156.7
611	83.26
586	83.67
614	283.78
609	151.94
607	221.68
611	214.62
584	223.56
626	146.54
577	227.45
614	157.96
605	151.5
620	86.06
614	149.15
613	284.72
568	160.16
548	88.25
537	7611.3
560	83.17
545	84.88
601	292.08
508	162.96
499	89.71
529	91.18
562	161.02
534	82.76
519	242.62
521	87.85
549	234.58
536	166.29
537	92.5
484	170.8
504	252.87
507	90.01
476	168.64
455	174.95
477	258.71
479	170.95
469	85.11
497	90.2
433	181.63
397	87.26
411	85.31
455	266.38
444	177.81
367	87.46
374	193.84
402	87.61
360	87.45
400	192.19
389	94.7
410	90.42
396	395.44
456	355.6
408	88.7
386	90.94
368	194.54
348	206.19
352	200.41
334	92.56
348	205.66
344	319.11
404	86
347	92.52
352	89.48
321	93.71
362	90.9
303	91.4
334	215.24
312	222.8
297	94.19
293	231.31
271	90.85
272	91.74
276	98.36
282	90.02
260	87.51
247	89.4
282	92.43
270	88.78
240	91.13
268	91.1
268	95.11
232	90.79
261	93.14
302	221.02
248	88.31
227	94.33
239	257.44
264	241.05
278	233.13
245	91.65
261	88.41
241	103.38
253	251.71
206	93.25
250	255.9
267	91.48
250	89.52
249	257.37
275	100.25
289	374.06
246	95.58
232	90.88
225	94.54
210	89.87
216	87.62
229	270.68
176	98.55
208	90.49
186	301.13
205	99.01
187	95.9
187	93.2
190	303.63
163	95.3
165	97.54
156	87.49
162	91.9
170	91.24
140	104.24
151	115.83
152	94.15
122	94.52
147	93.94
148	356.51
133	99.04
144	102.9
132	100.89
155	101.28
150	98.41
157	857.8
125	94.11
125	92.86
130	401.27
118	90.4
120	427.43
116	103.09
112	99.58
132	397.23
114	94
117	105.99
125	88.92
129	96.11
136	92.04
140	104.86
143	373.26
142	95.45
139	94.81
117	432.75
104	89.51
121	96.18
114	87.92
118	93.22
151	93.87
104	88.05
156	118.35
96	86.28
124	90.12
132	396.35
125	89.44
113	92.99
98	94.71
103	102.93
116	102.28
110	464.33
112	98.46
93	107.14
94	108.56
106	104.47
87	550.69
110	95
81	593.88
69	104.9
81	97.37
108	99.82
131	89.95
111	87.04
104	91.28
112	89.34
103	91.75
97	509.33
90	99.12
86	95.22
95	92.27
84	91.63
68	97.56
70	89.06
83	94.63
78	95.58
79	601.51
90	99.82
77	92.97
79	97.33
65	97.58
67	734.57
69	89.61
77	9922690.39
64	94.97
123	87.95
78	93.47
100	93.36
79	101.54
131	96.69
124	93.56
88	102.49
102	99.18
102	115.41
89	102.4
108	102.16
87	100.16
80	103.46
104	97.51
118	440.28
93	533.68
107	469.05
85	110.15
76	100.11
74	100.23
68	98.01
104	98.73
103	96.96
96	137.67
91	99.05
69	100.39
57	101.88
57	99.68
60	102.83
73	101.99
56	1533.16
71	99.54
78	105.19
67	117.03
69	98.17
57	101.89
70	97.5
65	103.32
76	100.67
83	108.64
55	112.31
71	131.87
56	98.63
55	112.47
64	92.83
69	104.54
57	97.74
66	97.68
48	99.25
39	100.23
43	99.09
46	103.61
38	97.5
40	101.5
35	102.43
35	101.57
48	104.13
47	955.47
46	123.11
51	105.67
34	104.24
46	102.28
34	1272
32	99.91
37	121.14
49	935.88
40	148.78
29	1479.52
34	98.82
51	105.75
48	100.13
43	119.07
43	118.79
38	110.29
33	104.12
42	96.5
39	113.33
37	100.92
49	106.59
29	135
23	88.04
26	110.04
32	96.09
41	95.88
48	119.54
63	94.63
32	93.69
45	111.6
35	95.06
32	96.81
39	93.85
39	98.1
31	96.48
43	94.6
34	104.82
26	102
35	99.14
23	101.3
39	108.1
29	94.9
35	131.83
27	97.93
36	95
30	99.87
21	154.52
55	90.67
37	96.84
24	96.29
32	101.06
36	102.03
26	86.04
30	93.4
24	98.33
23	91.57
20	106.1
21	103.05
37	111.38
36	99.72
18	98.17
41	136.02
48	97.81
37	95.68
35	94.23
32	97.75
32	102.75
24	192.96
33	1486.42
23	92.04
22	107.55
23	128.52
19	120.79
26	117.96
31	102
30	103.97
29	98.55
28	96.14
21	100.1
24	95.92
26	102.92
23	105.48
22	95.82
18	99.89
27	105.44
13	95.62
19	93.79
32	100.28
24	106.29
31	114.39
21	92.24
28	96.89
18	108.33
27	113.56
30	96.67
21	96.43
17	96.76
19	94.05
20	84.85
24	102.29
16	110.06
25	99.32
22	94.5
13	96
18	97.5
18	84.72
14	82.86
15	88.4
12	91.67
17	109.71
7	89.57
21	92.43
19	93.32
25	93.12
14	114.14
22	97.59
19	100.74
19	96.89
23	91.3
26	104.65
23	97.39
21	94.43
23	92.17
31	96.65
19	104.89
27	103.96
22	136.05
12	92.08
20	106
14	84
24	94.75
22	97.09
15	109.27
11	107.27
20	115.4
14	93.57
16	107.13
23	1840.74
29	103.1
19	97.32
13	108.54
15	103.07
20	97.95
15	102.07
21	110.57
27	112.56
19	98.16
26	100.04
21	100.81
19	110.42
12	101.25
19	111.05
11	91
18	101.44
11	122.55
18	93.83
24	1770.17
18	92.11
18	96.28
19	136.63
20	115.25
10	182
8	85.38
6	102
6	90.33
7	102.57
1	106
11	100.73
5	93.4
5	121.8
9	93.22
14	104.79
5	88
14	92.93
19	2205.37
14	101
7	88.57
20	95
18	103.28
5	88.8
12	101.75
11	96.64
7	102.29
19	101.79
14	105.14
11	107.82
14	101.36
15	124.13
11	106.09
19	121.47
15	109
15	111.73
12	91.83
18	93.28
8	134
8	113
15	121.27
10	84.8
9	86.11
9	101
17	97.29
14	95.5
14	96.79
15	89.67
10	101.4
17	103.76
13	99.23
14	95.79
19	100.26
10	83.9
8	92
11	94.27
8	101.88
19	87.47
15	103.47
6	80.33
14	84.64
18	104.06
16	98.69
16	100.31
14	96.07
14	101.86
8	101
15	90.93
22	93
15	100.6
12	88.25
16	106.31
9	99.67
23	104.65
12	101.42
19	83.11
22	130.91
15	190.13
17	96.59
10	167.9
19	94.74
26	136.35
16	144.63
13	98.38
26	96.38
23	125.22
11	102.64
14	90.21
15	106.4
23	99.22
16	96.75
19	101.32
16	96.38
8	112
13	100
12	87.33
18	106.39
19	125
17	102.29
14	117.93
24	93.79
29	96.41
30	96.9
13	109.62
18	97.39
24	94.04
21	97.71
24	93.38
20	98.35
16	109.69
27	100.37
30	96.3
30	102.8
37	97.59
21	103.1
23	98.78
24	96.46
30	125.53
42	1057.45
28	1524.43
35	94.43
25	99.44
39	103.15
24	96.04
23	138.26
46	109.41
29	104.1
40	106.98
32	98.5
33	101.52
35	96.09
33	101.15
26	103.19
51	100.63
39	96.38
51	102.8
38	109.47
29	96.86
38	96.53
50	102.94
53	99.7
52	95.63
46	100.83
44	105.14
67	100.25
55	105.05
55	98.62
47	99.04
39	97.33
54	97.46
59	97.22
53	99.58
63	99.89
75	106.59
74	99.5
84	98.86
100	102.52
63	112.21
68	95.65
67	98.52
78	96.78
91	102.98
78	99.47
78	619.69
114	95.5
78	94.86
111	97.84
96	929.57
111	459.7
117	443.71
124	104.18
110	109.42
124	425.53
118	99.52
107	96.9
93	530.42
100	108.08
148	99.77
138	96.2
118	433.9
129	105.98
164	99.12
166	94.16
133	694.71
159	601.37
153	97.85
155	90.35
156	98.22
157	102.14
177	98.48
156	98.8
190	96.02
194	102.3
196	107.94
220	103.25
213	106.15
209	90.35
170	98.06
185	92.65
221	275.66
230	272.7
242	99.67
217	275.94
201	99.4
206	94.34
222	94.25
211	95.2
195	91.74
226	96.39
235	104.04
254	92.61
249	413.84
276	94.83
292	232.01
304	230.32
290	232.08
306	90.13
285	90.18
296	359.03
309	91.05
321	90
334	213.8
315	95.74
376	92.86
337	91.51
305	224.53
328	93.75
374	311.63
343	327.4
373	87.79
369	421.89
381	192.78
404	187.24
376	96.52
406	189.12
410	99.19
403	94.76
396	94.63
399	192.22
431	181.65
468	175.47
458	92.33
435	178.46
453	89.93
449	85.14
413	88.19
419	88.68
501	85.49
533	313.14
496	90.5
523	163.6
502	168.81
530	161.44
530	84.56
527	240.14
484	88.03
500	90.59
507	85.73
447	177
469	88.2
492	167.62
539	85.96
543	159.17
507	161.3
501	85.73
571	87.57
527	87.13
538	81.77
560	229
616	89.56
608	86.89
521	162.16
524	164.06
524	83.51
536	159.04
565	81.77
614	82.67
625	83.33
600	151.66
590	80.72
601	213.21
632	82.54
651	143.12
660	148.66
651	140.31
623	81.25
634	79.72
613	82.05
650	81.53
662	205.4
613	81.06
660	143.75
649	80.42
665	141.27
669	139.68
619	84.2
662	201.69
630	271.12
698	141.16
711	136.7
723	82.24
739	187.69
663	139.31
729	136.27
731	245.28
739	137.06
736	189.49
816	228.98
767	132.95
732	80.2
724	80.69
698	82.35
753	83.93
759	132.57
790	229.18
789	81.26
749	244.12
738	189.83
769	130.4
777	187.34
774	133.97
782	131.8
777	80.4
745	189.18
770	5327.77
799	181.17
794	135.07
826	276.66
847	83.09
905	169.6
804	331.35
884	124.03
823	126.84
803	78.2
889	124.4
822	127.38
849	127.72
817	227.5
836	126.95
818	128.47
898	169.42
830	80.11
845	127.44
798	76.23
828	175.13
852	126.15
848	123.05
800	135.21
865	124.54
830	78.2
791	80.47
818	126.66
793	76.61
857	126.82
910	80.61
859	81.54
816	131.92
816	80.87
803	132.55
821	81.11
828	83.75
822	178.69
835	126.72
800	230.43
844	79.69
803	132.67
832	277.97
855	173.02
830	126.95
806	79.47
881	174.32
826	177.49
828	125
819	179.24
849	86.66
780	184.18
831	125.3
841	126.38
811	230.25
836	131.21
852	83.74
848	133.03
883	133.31
866	173.92
818	5017.49
873	174.35
856	178.67
858	127.76
861	80.94
898	127.35
849	77.54
845	82.41
902	81.99
818	177.61
771	181.35
791	131.26
831	129.52
787	85.65
897	124.85
847	177.52
861	312.83
790	81.07
858	80.33
805	133.98
904	77.38
908	125.4
785	81.5
831	132.71
856	79.1
817	177.2
828	81.17
788	184.09
873	125.62
896	79.95
761	77.91
806	132.21
815	227.4
815	129.2
801	129.23
773	128.71
811	85.06
824	128.55
817	179.38
879	170.4
833	127.05
872	83.6
867	127.63
841	133.97
856	173.09
841	78.6
799	182.73
764	132.25
733	137.46
763	136.22
740	186.7
790	79.45
756	291.04
748	296.17
739	82.86
719	196.78
764	133.05
764	80.79
749	79.49
739	84
800	80.86
777	81.53
812	279.08
822	135.6
782	188.71
757	82.96
743	84.88
766	133.91
696	80.91
809	82.9
760	83.78
846	87
756	82.06
770	136.11
734	244.87
710	139.75
708	201.5
691	198.43
730	193.25
757	78.68
828	126.85
809	79.03
687	77.74
800	81.43
745	81.99
763	80.32
678	78.9
742	188.96
698	84.05
743	90.17
700	140.97
745	190
666	140.42
731	137.27
695	84.44
782	189.05
708	88.78
821	129.61
777	78.65
823	77.07
725	83.42
746	84.34
749	134.99
717	83.53
776	133.85
729	78.2
690	141.19
709	141.28
751	80.46
772	80.63
748	134.66
653	149.3
764	85.88
733	79.2
816	178.55
758	135.88
713	142.53
765	241.52
745	83.17
795	130.37
764	15943.1
735	140.57
773	82.57
779	182
804	182.28
778	184.33
778	184.22
690	140.12
720	142.34
784	139.37
784	180.24
733	82.5
690	137.67
756	185.87
737	80.68
772	133.19
762	187.52
820	186.14
790	233.03
795	189.56
824	82.89
789	137.68
818	135.23
791	86.12
770	85.82
786	133.6
729	139.4
783	132.86
756	80.52
733	251.14
800	135.67
820	131.6
818	78.04
728	83.18
752	83.39
692	78.57
737	188.51
726	136.18
707	136.98
735	189.56
724	137.54
720	135.97
710	196.55
728	85.87
753	76.57
669	148.4
684	139.69
731	82.53
719	83.5
764	82.61
698	196.66
711	80.57
693	199
663	91.42
692	139.24
726	84.35
745	299.28
681	199.01
735	84.67
709	84.72
680	78.5
676	81.85
637	146.87
759	140.49
709	82.47
772	341.57
759	140.38
745	83.17
743	190.34
748	240.64
780	134.04
754	133.1
775	237.24
788	81.11
778	133.71
784	236.36
745	81.75
802	131.76
712	193.76
797	79.07
702	81.09
734	247.51
797	234.46
829	79.82
774	79.8
809	137.44
772	191.43
725	142.16
790	231.45
790	212.6
826	133.12
772	367.96
811	131.46
824	83.34
806	80.52
841	82.4
855	127.23
846	84.39
855	79.41
865	79.75
862	80.35
859	130.63
866	126.95
967	120.64
895	79
889	128.97
927	173.9
958	118.54
903	171.73
908	124.66
937	210.73
940	124.6
936	213.71
934	123.06
878	126.86
907	122.53
949	81.24
896	170.08
968	126.68
927	124.61
920	80.97
894	127.08
887	87.65
902	168.08
904	169.12
923	170.69
967	163.63
878	128.1
907	79.64
962	121.47
937	126.06
853	127.51
897	172.96
964	125.42
909	124.08
997	123.64
918	123.58
892	78.7
894	124.38
861	129.05
951	80.29
832	77.54
873	177.33
949	123.06
948	164.9
944	209.97
891	167.48
867	174.25
959	79.82
900	168.6
877	216.55
906	79.56
857	125.64
903	128.05
936	165.26
908	168.19
893	169.39
924	82.5
930	78.7
977	125.15
887	80.97
917	122.84
1005	81.97
940	209.95
881	77.79
947	124.3
935	213.92
924	84
938	77.5
891	124.38
990	83.17
979	243.89
945	79.67
988	161.56
899	82.12
862	129.74
994	84.94
942	166.28
856	126.56
876	86.02
929	4427.26
924	210.88
882	126.85
977	162.25
962	121.54
963	121.15
983	80.19
975	286.93
950	164.35
953	122.14
1006	118.78
979	83.01
1037	156.18
1005	81.23
1005	279.11
983	79.1
1022	119.47
985	80.77
1044	120.62
995	122.83
974	122.83
940	163.71
998	122.81
976	241.85
982	122.62
1007	118.69
1030	79.78
1039	86.44
1046	119.62
1049	154.28
974	83.69
1083	78.57
1016	157.21
1069	80.55
999	201.06
966	166.32
902	85.05
941	121.44
950	78.12
990	121.08
1023	159.6
1017	160.66
1017	123.38
994	161.57
1033	237.19
978	122.2
1019	119.91
1053	195.24
1005	116.86
1060	154.91
1021	159.22
1038	85.19
1042	193.17
1071	80.8
1024	159.24
1010	118.74
1047	157.29
944	207.55
998	119.8
983	123.17
960	21119.62
960	166.08
947	86.46
942	78.42
1000	162.68
987	162.81
985	120.75
1001	158.91
1037	155.97
1030	196.58
1056	119.53
1003	119.89
974	82.05
934	218.85
986	82.57
971	168.38
951	81.34
959	77.2
977	119.44
1043	79.12
1049	81.2
1004	120.97
1011	119.92
1013	119.43
1066	78.74
943	210.15
986	244.2
1010	80.67
949	79.87
942	121.92
940	170.53
951	121.33
953	80.35
935	210.39
1001	81.41
948	161.37
965	77.14
966	82.74
994	159.11
1006	82.22
1049	81.95
1032	77.55
1004	118.61
1077	118.7
1058	232.62
1073	117.57
1043	119.45
981	121.39
1037	117.64
1019	81.09
1044	117.8
1018	198.81
983	82.4
993	218.37
985	83.57
908	80.55
1010	120.63
989	120.55
954	123.22
987	80.47
984	8293.49
964	164.19
997	82.39
984	164.76
985	125
1022	200.59
1014	200.32
929	127.76
1002	122.56
1021	120.67
1012	158.51
1053	125.55
1018	88.28
1033	196.2
1039	86.31
1042	118.8
1078	155.99
1091	153.42
1074	120.49
1075	125.09
1117	119.4
1109	118.59
1031	121.49
1054	197.07
1034	77.44
1040	121.5
1118	81.09
1067	156.34
979	123.42
982	162.64
939	251.28
954	83.43
896	105.47
995	163.75
1058	80.25
1040	156.3
1036	194.97
999	280.08
970	158.62
1053	79.14
1045	119.8
1033	202.43
1034	166.71
1022	83.73
1109	116.27
1078	153.86
1098	186.34
1105	150.78
978	158.73
1047	117.17
1082	79.82
1042	120.66
1098	115.23
1002	117.81
1019	115.94
981	79.27
1038	272.32
1029	157.27
982	125.64
977	118.8
999	8165.61
911	77.67
915	169.91
926	79.45
1021	160.43
980	122.84
1003	167.89
954	250.04
951	169.02
954	247.75
994	159.91
969	81.25
971	167.02
922	216.16
1013	122.95
1027	123.64
1047	197.57
979	125.07
1068	80.23
968	163.06
973	127.2
1024	159.23
996	119.54
952	80.74
913	213.09
981	82.88
913	125.25
920	125.04
987	162.83
1014	120.89
943	84.72
920	133.6
987	120.19
962	122.18
963	175.48
928	122.92
931	169.93
910	168.29
912	81.95
897	125.81
891	89.29
852	81.51
841	130.34
896	124.31
896	307.26
881	175.17
909	82.88
859	84.85
908	129.03
775	130.86
755	240.48
831	176.36
817	183.32
777	186.36
838	130.97
860	131.17
843	181.97
772	133.78
838	132.22
741	137.25
808	85.73
805	84.93
772	188.26
814	286.9
817	184.06
866	80.4
858	86.35
797	82.55
827	85.67
837	180.08
827	83.3
798	77.87
822	132.08
841	125.02
873	81.64
786	130.42
765	143.19
740	135.25
748	140.37
784	184.33
768	133.3
838	131.95
775	183.38
824	130.19
773	80.77
816	85
815	126.49
802	133.22
787	137.87
768	134.87
775	81.79
736	189.21
809	132.12
826	130.25
775	188.41
713	86.84
777	134.9
782	83.65
776	137.51
712	82.85
761	133.58
758	186.95
764	196.86
735	96.82
707	253.19
705	81.37
698	139.1
679	199.21
661	83.84
706	198.45
727	139.28
711	83.13
710	199.45
697	254.84
686	145.49
689	199.19
661	203.9
656	208.67
628	145.83
634	146.29
638	89.18
656	209.44
702	84.87
654	85.88
621	84.99
659	205.21
638	154.52
657	203.98
627	87.43
682	87.06
696	85.17
602	84.81
667	203.72
644	83.05
607	81.82
614	155.79
611	87.12
655	150.17
611	88.33
602	150.19
615	86.36
589	154.35
638	146.68
600	84.71
573	86.46
565	156.96
585	88.32
550	82.11
491	166.16
478	85.87
576	155.73
533	87.74
534	90.11
562	89.34
525	235.2
467	84.16
518	161.74
585	88.29
561	226.42
566	299.28
537	162.82
556	157.35
565	228.85
554	86.5
558	229.51
561	87.31
525	240.43
497	175.15
518	320.07
528	317.53
491	167.78
508	87.18
498	255.08
488	92.12
475	173.45
447	177.39
454	175.95
468	175.49
449	92.22
442	177.48
463	91.05
474	91.13
420	191.72
414	188.67
475	172.49
488	184.98
484	99.17
443	95.83
472	91.46
417	181.6
398	85.83
445	176.93
449	93.6
404	93.29
367	201.69
412	94.44
382	88.64
375	209.53
375	85.76
390	192.47
370	85.75
352	92.72
